Datacenter, Cluster,Primary,Secondary, Access IP,Virtual Server Name,Virtual Server IP, Virtual Server Port, VIP Status, VIP Enable Status, Pool Name, Pool Status,LB Method, Monitor Name, Node IP, Node Port, Node Enabled State, Node Status, iRules
SC9,sc9-prod-stage-dmz-1,10.113.0.71,10.113.0.72,10.113.0.71,wwwapps-prod-web-vip-1,10.113.62.130,80,RED,DISABLED,wwwapps-prod-web-pool-1,RED,LEAST CONNECTION_MEMBER,wwwa-wwwb-wwwapps-http-check,10.113.62.134,80,DOWN,DISABLED,
SC9,sc9-prod-stage-dmz-1,10.113.0.71,10.113.0.72,10.113.0.71,wwwb-prod-web-vip-1,10.113.62.150,80,GREEN,ENABLED,wwwb-prod-web-pool-1,GREEN,LEAST CONNECTION_MEMBER,wwwa-wwwb-wwwapps-http-check,10.113.62.151,80,UP,ENABLED,
SC9,sc9-prod-stage-dmz-1,10.113.0.71,10.113.0.72,10.113.0.71,wwwb-prod-web-vip-1,10.113.62.150,80,GREEN,ENABLED,wwwb-prod-web-pool-1,GREEN,LEAST CONNECTION_MEMBER,wwwa-wwwb-wwwapps-http-check,10.113.62.152,80,UP,ENABLED,
SC9,sc9-prod-stage-dmz-1,10.113.0.71,10.113.0.72,10.113.0.71,zimbra-prod-webproxy-vip,10.113.63.124,443,GREEN,ENABLED,zimbra-prod-webproxy-pool,GREEN,ROUND ROBIN,http,10.113.62.189,80,UP,ENABLED,
SC9,sc9-prod-stage-dmz-1,10.113.0.71,10.113.0.72,10.113.0.71,zimbra-prod-webproxy-vip,10.113.63.124,443,GREEN,ENABLED,zimbra-prod-webproxy-pool,GREEN,ROUND ROBIN,http,10.113.62.190,80,UP,ENABLED,
SC9,sc9-prod-stage-dmz-1,10.113.0.71,10.113.0.72,10.113.0.71,zimbraesna-vip,10.113.63.5,13777,GREEN,ENABLED,zimbraesna-pool,GREEN,ROUND ROBIN,tcp,10.113.62.153,13777,UP,ENABLED,
SC9,sc9-prod-stage-dmz-1,10.113.0.71,10.113.0.72,10.113.0.71,w-stage-ext-vip-SSL,10.113.54.21,443,GREEN,ENABLED,w-stage-pool-SSL,GREEN,ROUND ROBIN,tcp,10.113.54.23,443,UP,ENABLED,
SC9,sc9-prod-stage-dmz-1,10.113.0.71,10.113.0.72,10.113.0.71,w-stage-ext-vip-SSL,10.113.54.21,443,GREEN,ENABLED,w-stage-pool-SSL,GREEN,ROUND ROBIN,tcp,10.113.54.24,443,UP,ENABLED,
SC9,sc9-prod-stage-dmz-2,10.113.0.82,10.113.0.83,10.113.0.82,/Common/archive-outbound-lb.vmware.com,10.113.208.58,25,GREEN,ENABLED,/Common/archive-outbound-pool,GREEN,LEAST CONNECTION_MEMBER,/Common/tcp,10.113.208.28,25,UP,ENABLED,
SC9,sc9-prod-stage-dmz-2,10.113.0.82,10.113.0.83,10.113.0.82,/Common/archive-outbound-lb.vmware.com,10.113.208.58,25,GREEN,ENABLED,/Common/archive-outbound-pool,GREEN,LEAST CONNECTION_MEMBER,/Common/tcp,10.113.208.29,25,UP,ENABLED,
SC9,sc9-prod-stage-dmz-2,10.113.0.82,10.113.0.83,10.113.0.82,/Common/askvmware-prod-ssl-vip,10.113.63.51,443,GREEN,ENABLED,/Common/askvmware-prod-pool,GREEN,ROUND ROBIN,/Common/askvmware-prod-monitor,10.113.63.52,80,UP,ENABLED,
SC9,sc9-prod-stage-dmz-2,10.113.0.82,10.113.0.83,10.113.0.82,/Common/askvmware-prod-vip,10.113.63.51,80,GREEN,ENABLED,/Common/askvmware-prod-pool,GREEN,ROUND ROBIN,/Common/askvmware-prod-monitor,10.113.63.52,80,UP,ENABLED,
SC9,sc9-prod-stage-dmz-2,10.113.0.82,10.113.0.83,10.113.0.82,/Common/awmag.vmware.com-443-vip,10.113.62.229,443,GREEN,ENABLED,/Common/awmag.vmware.com-pool,GREEN,ROUND ROBIN,/Common/tcp,10.113.62.227,443,UP,ENABLED,
SC9,sc9-prod-stage-dmz-2,10.113.0.82,10.113.0.83,10.113.0.82,/Common/awmag.vmware.com-443-vip,10.113.62.229,443,GREEN,ENABLED,/Common/awmag.vmware.com-pool,GREEN,ROUND ROBIN,/Common/tcp,10.113.62.228,443,UP,ENABLED,
SC9,sc9-prod-stage-dmz-2,10.113.0.82,10.113.0.83,10.113.0.82,/Common/awmag.vmware.com-2010-vip,10.113.62.229,2010,GREEN,ENABLED,/Common/awmag.vmware.com-2010-pool,GREEN,ROUND ROBIN,/Common/tcp,10.113.62.227,2010,UP,ENABLED,
SC9,sc9-prod-stage-dmz-2,10.113.0.82,10.113.0.83,10.113.0.82,/Common/awmag.vmware.com-2010-vip,10.113.62.229,2010,GREEN,ENABLED,/Common/awmag.vmware.com-2010-pool,GREEN,ROUND ROBIN,/Common/tcp,10.113.62.228,2010,UP,ENABLED,
SC9,sc9-prod-stage-dmz-2,10.113.0.82,10.113.0.83,10.113.0.82,/Common/awmag.vmware.com-2020-vip,10.113.62.229,2020,RED,ENABLED,/Common/awmag.vmware.com-2020-pool,RED,ROUND ROBIN,/Common/tcp,10.113.62.227,2020,DOWN,ENABLED,
SC9,sc9-prod-stage-dmz-2,10.113.0.82,10.113.0.83,10.113.0.82,/Common/awmag.vmware.com-2020-vip,10.113.62.229,2020,RED,ENABLED,/Common/awmag.vmware.com-2020-pool,RED,ROUND ROBIN,/Common/tcp,10.113.62.228,2020,DOWN,ENABLED,
SC9,sc9-prod-stage-dmz-2,10.113.0.82,10.113.0.83,10.113.0.82,/Common/awseg-vip,10.113.62.232,443,GREEN,ENABLED,/Common/awseg-pool,GREEN,ROUND ROBIN,/Common/https_443,10.113.62.230,443,UP,ENABLED,/Common/insert-X-Forwarded-Proto-https
SC9,sc9-prod-stage-dmz-2,10.113.0.82,10.113.0.83,10.113.0.82,/Common/awseg-vip,10.113.62.232,443,GREEN,ENABLED,/Common/awseg-pool,GREEN,ROUND ROBIN,/Common/https_443,10.113.62.231,443,UP,ENABLED,/Common/insert-X-Forwarded-Proto-https
SC9,sc9-prod-stage-dmz-2,10.113.0.82,10.113.0.83,10.113.0.82,/Common/cbr-prod-proxy-ext-vip,10.113.63.152,80,GREEN,DISABLED,/Common/cbr-prod-proxy-pool,GREEN,ROUND ROBIN,/Common/w-http-monitor,10.113.63.154,80,UP,ENABLED,
SC9,sc9-prod-stage-dmz-2,10.113.0.82,10.113.0.83,10.113.0.82,/Common/cbr-prod-proxy-ext-vip,10.113.63.152,80,GREEN,DISABLED,/Common/cbr-prod-proxy-pool,GREEN,ROUND ROBIN,/Common/w-http-monitor,10.113.63.155,80,UP,ENABLED,
SC9,sc9-prod-stage-dmz-2,10.113.0.82,10.113.0.83,10.113.0.82,/Common/cbr-prod-proxy-ext-vip_ssl,10.113.63.152,443,GREEN,ENABLED,/Common/cbr-prod-proxy-pool,GREEN,ROUND ROBIN,/Common/w-http-monitor,10.113.63.154,80,UP,ENABLED,/Common/iRule_CBR_CN_PROD_Validation
SC9,sc9-prod-stage-dmz-2,10.113.0.82,10.113.0.83,10.113.0.82,/Common/cbr-prod-proxy-ext-vip_ssl,10.113.63.152,443,GREEN,ENABLED,/Common/cbr-prod-proxy-pool,GREEN,ROUND ROBIN,/Common/w-http-monitor,10.113.63.155,80,UP,ENABLED,/Common/iRule_CBR_CN_PROD_Validation
SC9,sc9-prod-stage-dmz-2,10.113.0.82,10.113.0.83,10.113.0.82,/Common/cbr-prod-proxy-int-vip,10.113.63.153,80,GREEN,ENABLED,/Common/cbr-prod-proxy-pool,GREEN,ROUND ROBIN,/Common/w-http-monitor,10.113.63.154,80,UP,ENABLED,
SC9,sc9-prod-stage-dmz-2,10.113.0.82,10.113.0.83,10.113.0.82,/Common/cbr-prod-proxy-int-vip,10.113.63.153,80,GREEN,ENABLED,/Common/cbr-prod-proxy-pool,GREEN,ROUND ROBIN,/Common/w-http-monitor,10.113.63.155,80,UP,ENABLED,
SC9,sc9-prod-stage-dmz-2,10.113.0.82,10.113.0.83,10.113.0.82,/Common/cbr-prod-proxy-int-vip_ssl,10.113.63.153,443,GREEN,ENABLED,/Common/cbr-prod-proxy-pool,GREEN,ROUND ROBIN,/Common/w-http-monitor,10.113.63.154,80,UP,ENABLED,
SC9,sc9-prod-stage-dmz-2,10.113.0.82,10.113.0.83,10.113.0.82,/Common/cbr-prod-proxy-int-vip_ssl,10.113.63.153,443,GREEN,ENABLED,/Common/cbr-prod-proxy-pool,GREEN,ROUND ROBIN,/Common/w-http-monitor,10.113.63.155,80,UP,ENABLED,
SC9,sc9-prod-stage-dmz-2,10.113.0.82,10.113.0.83,10.113.0.82,/Common/cbr-stage-proxy-ext-vip,10.113.54.85,80,GREEN,DISABLED,/Common/cbr-stage-proxy-pool,GREEN,ROUND ROBIN,/Common/w-http-monitor,10.113.54.87,80,UP,ENABLED,
SC9,sc9-prod-stage-dmz-2,10.113.0.82,10.113.0.83,10.113.0.82,/Common/cbr-stage-proxy-ext-vip,10.113.54.85,80,GREEN,DISABLED,/Common/cbr-stage-proxy-pool,GREEN,ROUND ROBIN,/Common/w-http-monitor,10.113.54.88,80,UP,ENABLED,
SC9,sc9-prod-stage-dmz-2,10.113.0.82,10.113.0.83,10.113.0.82,/Common/cbr-stage-proxy-ext-vip_ssl,10.113.54.85,443,GREEN,ENABLED,/Common/cbr-stage-proxy-pool,GREEN,ROUND ROBIN,/Common/w-http-monitor,10.113.54.87,80,UP,ENABLED,/Common/iRule_CBR_CN_Stage_Validation
SC9,sc9-prod-stage-dmz-2,10.113.0.82,10.113.0.83,10.113.0.82,/Common/cbr-stage-proxy-ext-vip_ssl,10.113.54.85,443,GREEN,ENABLED,/Common/cbr-stage-proxy-pool,GREEN,ROUND ROBIN,/Common/w-http-monitor,10.113.54.88,80,UP,ENABLED,/Common/iRule_CBR_CN_Stage_Validation
SC9,sc9-prod-stage-dmz-2,10.113.0.82,10.113.0.83,10.113.0.82,/Common/cbr-stage-proxy-int-vip,10.113.54.86,80,GREEN,ENABLED,/Common/cbr-stage-proxy-pool,GREEN,ROUND ROBIN,/Common/w-http-monitor,10.113.54.87,80,UP,ENABLED,
SC9,sc9-prod-stage-dmz-2,10.113.0.82,10.113.0.83,10.113.0.82,/Common/cbr-stage-proxy-int-vip,10.113.54.86,80,GREEN,ENABLED,/Common/cbr-stage-proxy-pool,GREEN,ROUND ROBIN,/Common/w-http-monitor,10.113.54.88,80,UP,ENABLED,
SC9,sc9-prod-stage-dmz-2,10.113.0.82,10.113.0.83,10.113.0.82,/Common/cbr-stage-proxy-int-vip_ssl,10.113.54.86,443,GREEN,ENABLED,/Common/cbr-stage-proxy-pool,GREEN,ROUND ROBIN,/Common/w-http-monitor,10.113.54.87,80,UP,ENABLED,
SC9,sc9-prod-stage-dmz-2,10.113.0.82,10.113.0.83,10.113.0.82,/Common/cbr-stage-proxy-int-vip_ssl,10.113.54.86,443,GREEN,ENABLED,/Common/cbr-stage-proxy-pool,GREEN,ROUND ROBIN,/Common/w-http-monitor,10.113.54.88,80,UP,ENABLED,
SC9,sc9-prod-stage-dmz-2,10.113.0.82,10.113.0.83,10.113.0.82,/Common/ccred-ext-ssl-vip,10.113.62.146,443,GREEN,ENABLED,/Common/ccred-pool,GREEN,ROUND ROBIN,/Common/ccred-http-monitor,10.113.62.37,80,UP,ENABLED,/Common/insert-X-Forwarded-Proto-https
SC9,sc9-prod-stage-dmz-2,10.113.0.82,10.113.0.83,10.113.0.82,/Common/ccred-ext-ssl-vip,10.113.62.146,443,GREEN,ENABLED,/Common/ccred-pool,GREEN,ROUND ROBIN,/Common/ccred-http-monitor,10.113.62.38,80,UP,ENABLED,/Common/insert-X-Forwarded-Proto-https
SC9,sc9-prod-stage-dmz-2,10.113.0.82,10.113.0.83,10.113.0.82,/Common/ccred-int-ssl-vip,10.113.62.105,443,GREEN,ENABLED,/Common/ccred-pool,GREEN,ROUND ROBIN,/Common/ccred-http-monitor,10.113.62.37,80,UP,ENABLED,/Common/insert-X-Forwarded-Proto-https
SC9,sc9-prod-stage-dmz-2,10.113.0.82,10.113.0.83,10.113.0.82,/Common/ccred-int-ssl-vip,10.113.62.105,443,GREEN,ENABLED,/Common/ccred-pool,GREEN,ROUND ROBIN,/Common/ccred-http-monitor,10.113.62.38,80,UP,ENABLED,/Common/insert-X-Forwarded-Proto-https
SC9,sc9-prod-stage-dmz-2,10.113.0.82,10.113.0.83,10.113.0.82,/Common/ceip-prod-eng-http-vip,10.113.62.98,80,GREEN,ENABLED,/Common/ceip-prod-eng-pool,GREEN,ROUND ROBIN,/Common/ceip-status,10.113.62.201,80,UP,ENABLED,
SC9,sc9-prod-stage-dmz-2,10.113.0.82,10.113.0.83,10.113.0.82,/Common/ceip-prod-eng-http-vip,10.113.62.98,80,GREEN,ENABLED,/Common/ceip-prod-eng-pool,GREEN,ROUND ROBIN,/Common/ceip-status,10.113.62.202,80,UP,ENABLED,
SC9,sc9-prod-stage-dmz-2,10.113.0.82,10.113.0.83,10.113.0.82,/Common/ceip-prod-eng-ssl-vip,10.113.62.98,443,GREEN,ENABLED,/Common/ceip-prod-eng-pool,GREEN,ROUND ROBIN,/Common/ceip-status,10.113.62.201,80,UP,ENABLED,
SC9,sc9-prod-stage-dmz-2,10.113.0.82,10.113.0.83,10.113.0.82,/Common/ceip-prod-eng-ssl-vip,10.113.62.98,443,GREEN,ENABLED,/Common/ceip-prod-eng-pool,GREEN,ROUND ROBIN,/Common/ceip-status,10.113.62.202,80,UP,ENABLED,
SC9,sc9-prod-stage-dmz-2,10.113.0.82,10.113.0.83,10.113.0.82,/Common/ceip-prod-ssl-vip,10.113.62.203,443,GREEN,ENABLED,/Common/ceip-prod-pool,GREEN,ROUND ROBIN,/Common/ceip-status,10.113.62.201,80,UP,ENABLED,
SC9,sc9-prod-stage-dmz-2,10.113.0.82,10.113.0.83,10.113.0.82,/Common/ceip-prod-ssl-vip,10.113.62.203,443,GREEN,ENABLED,/Common/ceip-prod-pool,GREEN,ROUND ROBIN,/Common/ceip-status,10.113.62.202,80,UP,ENABLED,
SC9,sc9-prod-stage-dmz-2,10.113.0.82,10.113.0.83,10.113.0.82,/Common/ceip-prod-vip,10.113.62.203,80,GREEN,ENABLED,/Common/ceip-prod-pool,GREEN,ROUND ROBIN,/Common/ceip-status,10.113.62.201,80,UP,ENABLED,
SC9,sc9-prod-stage-dmz-2,10.113.0.82,10.113.0.83,10.113.0.82,/Common/ceip-prod-vip,10.113.62.203,80,GREEN,ENABLED,/Common/ceip-prod-pool,GREEN,ROUND ROBIN,/Common/ceip-status,10.113.62.202,80,UP,ENABLED,
SC9,sc9-prod-stage-dmz-2,10.113.0.82,10.113.0.83,10.113.0.82,/Common/ceip-stage-vip,10.113.54.74,80,RED,ENABLED,/Common/ceip-stage-pool,RED,ROUND ROBIN,/Common/ceip-status,10.113.54.70,80,DOWN,ENABLED,
SC9,sc9-prod-stage-dmz-2,10.113.0.82,10.113.0.83,10.113.0.82,/Common/ceip-stage-vip,10.113.54.74,80,RED,ENABLED,/Common/ceip-stage-pool,RED,ROUND ROBIN,/Common/ceip-status,10.113.54.73,80,DOWN,ENABLED,
SC9,sc9-prod-stage-dmz-2,10.113.0.82,10.113.0.83,10.113.0.82,/Common/comm-dev-http-vip,10.113.211.17,80,RED,ENABLED,/Common/comm-dev-pool,RED,ROUND ROBIN,/Common/tcp,10.113.211.15,80,DOWN,ENABLED,
SC9,sc9-prod-stage-dmz-2,10.113.0.82,10.113.0.83,10.113.0.82,/Common/comm-dev-http-vip,10.113.211.17,80,RED,ENABLED,/Common/comm-dev-pool,RED,ROUND ROBIN,/Common/tcp,10.113.211.16,80,DOWN,ENABLED,
SC9,sc9-prod-stage-dmz-2,10.113.0.82,10.113.0.83,10.113.0.82,/Common/comm-dev-https-vip,10.113.211.17,443,RED,ENABLED,/Common/comm-dev-pool,RED,ROUND ROBIN,/Common/tcp,10.113.211.15,80,DOWN,ENABLED,
SC9,sc9-prod-stage-dmz-2,10.113.0.82,10.113.0.83,10.113.0.82,/Common/comm-dev-https-vip,10.113.211.17,443,RED,ENABLED,/Common/comm-dev-pool,RED,ROUND ROBIN,/Common/tcp,10.113.211.16,80,DOWN,ENABLED,
SC9,sc9-prod-stage-dmz-2,10.113.0.82,10.113.0.83,10.113.0.82,/Common/comm-stage-layer1-nonssl-vip,10.113.70.36,80,GREEN,ENABLED,/Common/portal-stage-pool,GREEN,LEAST CONNECTION_MEMBER,/Common/www-stage-monitor,10.113.70.21,80,UP,ENABLED,/Common/comm-stage-SDP-redirection
SC9,sc9-prod-stage-dmz-2,10.113.0.82,10.113.0.83,10.113.0.82,/Common/comm-stage-layer1-nonssl-vip,10.113.70.36,80,GREEN,ENABLED,/Common/portal-stage-pool,GREEN,LEAST CONNECTION_MEMBER,/Common/www-stage-monitor,10.113.70.22,80,UP,ENABLED,/Common/comm-stage-SDP-redirection
SC9,sc9-prod-stage-dmz-2,10.113.0.82,10.113.0.83,10.113.0.82,/Common/comm-stage-layer1-nonssl-vip,10.113.70.36,80,GREEN,ENABLED,/Common/portal-stage-pool,GREEN,LEAST CONNECTION_MEMBER,/Common/www-stage-monitor,10.113.70.23,80,UP,ENABLED,/Common/comm-stage-SDP-redirection
SC9,sc9-prod-stage-dmz-2,10.113.0.82,10.113.0.83,10.113.0.82,/Common/comm-stage-layer1-nonssl-vip,10.113.70.36,80,GREEN,ENABLED,/Common/portal-stage-pool,GREEN,LEAST CONNECTION_MEMBER,/Common/www-stage-monitor,10.113.70.24,80,UP,ENABLED,/Common/comm-stage-SDP-redirection
SC9,sc9-prod-stage-dmz-2,10.113.0.82,10.113.0.83,10.113.0.82,/Common/communities-prod-vip,10.113.63.80,80,RED,ENABLED,/Common/communities-prod-pool,RED,ROUND ROBIN,/Common/communities-http,10.113.62.81,8080,DOWN,ENABLED,
SC9,sc9-prod-stage-dmz-2,10.113.0.82,10.113.0.83,10.113.0.82,/Common/communities-prod-vip,10.113.63.80,80,RED,ENABLED,/Common/communities-prod-pool,RED,ROUND ROBIN,/Common/communities-http,10.113.62.82,8080,DOWN,ENABLED,
SC9,sc9-prod-stage-dmz-2,10.113.0.82,10.113.0.83,10.113.0.82,/Common/communities-prod-vip,10.113.63.80,80,RED,ENABLED,/Common/communities-prod-pool,RED,ROUND ROBIN,/Common/communities-http,10.113.62.83,8080,DOWN,ENABLED,
SC9,sc9-prod-stage-dmz-2,10.113.0.82,10.113.0.83,10.113.0.82,/Common/cpb-ssl-vip,10.113.63.19,443,RED,ENABLED,/Common/cpb-pool,RED,ROUND ROBIN,/Common/CPP-http,10.113.62.79,80,DOWN,ENABLED,
SC9,sc9-prod-stage-dmz-2,10.113.0.82,10.113.0.83,10.113.0.82,/Common/ec-mol-vip,10.113.63.57,443,GREEN,ENABLED,/Common/ec-mol-pool,GREEN,ROUND ROBIN,/Common/https_443,10.113.62.178,443,CHECKING,DISABLED,
SC9,sc9-prod-stage-dmz-2,10.113.0.82,10.113.0.83,10.113.0.82,/Common/ec-mol-vip,10.113.63.57,443,GREEN,ENABLED,/Common/ec-mol-pool,GREEN,ROUND ROBIN,/Common/https_443,10.113.62.179,443,UP,ENABLED,
SC9,sc9-prod-stage-dmz-2,10.113.0.82,10.113.0.83,10.113.0.82,/Common/eclipse-prod-techpubs-8080-vip,10.113.63.29,8080,GREEN,ENABLED,/Common/eclipse-prod-techpubs-pool,GREEN,ROUND ROBIN,/Common/tcp,10.113.62.110,8080,UP,ENABLED,/Common/eclipse-beta-referer-test
SC9,sc9-prod-stage-dmz-2,10.113.0.82,10.113.0.83,10.113.0.82,/Common/eclipse-prod-techpubs-8080-vip,10.113.63.29,8080,GREEN,ENABLED,/Common/eclipse-prod-techpubs-pool,GREEN,ROUND ROBIN,/Common/tcp,10.113.62.125,8080,UP,ENABLED,/Common/eclipse-beta-referer-test
SC9,sc9-prod-stage-dmz-2,10.113.0.82,10.113.0.83,10.113.0.82,/Common/eclipse-prod-techpubs-ssl-vip,10.113.63.29,443,GREEN,ENABLED,/Common/eclipse-prod-techpubs-pool,GREEN,ROUND ROBIN,/Common/tcp,10.113.62.110,8080,UP,ENABLED,/Common/eclipse-beta-referer-test
SC9,sc9-prod-stage-dmz-2,10.113.0.82,10.113.0.83,10.113.0.82,/Common/eclipse-prod-techpubs-ssl-vip,10.113.63.29,443,GREEN,ENABLED,/Common/eclipse-prod-techpubs-pool,GREEN,ROUND ROBIN,/Common/tcp,10.113.62.125,8080,UP,ENABLED,/Common/eclipse-beta-referer-test
SC9,sc9-prod-stage-dmz-2,10.113.0.82,10.113.0.83,10.113.0.82,/Common/eclipse-prod-techpubs-vip-1,10.113.63.29,80,GREEN,ENABLED,/Common/eclipse-prod-techpubs-pool,GREEN,ROUND ROBIN,/Common/tcp,10.113.62.110,8080,UP,ENABLED,/Common/eclipse-beta-referer-test
SC9,sc9-prod-stage-dmz-2,10.113.0.82,10.113.0.83,10.113.0.82,/Common/eclipse-prod-techpubs-vip-1,10.113.63.29,80,GREEN,ENABLED,/Common/eclipse-prod-techpubs-pool,GREEN,ROUND ROBIN,/Common/tcp,10.113.62.125,8080,UP,ENABLED,/Common/eclipse-beta-referer-test
SC9,sc9-prod-stage-dmz-2,10.113.0.82,10.113.0.83,10.113.0.82,/Common/eis-prod-locklizard-ssl-vip,10.113.63.13,443,GREEN,ENABLED,/Common/eis-prod-locklizard-1-pool,GREEN,ROUND ROBIN,/Common/eis-prod-locklizard-1-monitor,10.113.62.126,8080,UP,ENABLED,
SC9,sc9-prod-stage-dmz-2,10.113.0.82,10.113.0.83,10.113.0.82,/Common/eis-prod-locklizard-vip,10.113.63.13,80,GREEN,ENABLED,/Common/eis-prod-locklizard-1-pool,GREEN,ROUND ROBIN,/Common/eis-prod-locklizard-1-monitor,10.113.62.126,8080,UP,ENABLED,
SC9,sc9-prod-stage-dmz-2,10.113.0.82,10.113.0.83,10.113.0.82,/Common/esg-prod-ext-vip.vmware.com-443,10.113.208.30,443,GREEN,ENABLED,/Common/esg-prod-ext-pool-443,GREEN,ROUND ROBIN,/Common/tcp,10.113.208.66,443,UP,ENABLED,
SC9,sc9-prod-stage-dmz-2,10.113.0.82,10.113.0.83,10.113.0.82,/Common/esg-prod-ext-vip.vmware.com-443,10.113.208.30,443,GREEN,ENABLED,/Common/esg-prod-ext-pool-443,GREEN,ROUND ROBIN,/Common/tcp,10.113.208.67,443,UP,ENABLED,
SC9,sc9-prod-stage-dmz-2,10.113.0.82,10.113.0.83,10.113.0.82,/Common/esg-prod-ext-vip.vmware.com-8443,10.113.208.30,8443,GREEN,ENABLED,/Common/esg-prod-ext-pool-8443,GREEN,ROUND ROBIN,/Common/esg_custom_monitor_https,10.113.208.64,8443,UP,ENABLED,
SC9,sc9-prod-stage-dmz-2,10.113.0.82,10.113.0.83,10.113.0.82,/Common/esg-prod-ext-vip.vmware.com-8443,10.113.208.30,8443,GREEN,ENABLED,/Common/esg-prod-ext-pool-8443,GREEN,ROUND ROBIN,/Common/esg_custom_monitor_https,10.113.208.65,8443,DOWN,ENABLED,
SC9,sc9-prod-stage-dmz-2,10.113.0.82,10.113.0.83,10.113.0.82,/Common/esg-stage-ext-vip.vmware.com-8443,10.113.70.47,8443,GREEN,ENABLED,/Common/esg-stage-ext-pool-8443,GREEN,ROUND ROBIN,/Common/esg_custom_monitor_https,10.113.70.45,8443,DOWN,ENABLED,
SC9,sc9-prod-stage-dmz-2,10.113.0.82,10.113.0.83,10.113.0.82,/Common/esg-stage-ext-vip.vmware.com-8443,10.113.70.47,8443,GREEN,ENABLED,/Common/esg-stage-ext-pool-8443,GREEN,ROUND ROBIN,/Common/esg_custom_monitor_https,10.113.70.46,8443,UP,ENABLED,
SC9,sc9-prod-stage-dmz-2,10.113.0.82,10.113.0.83,10.113.0.82,/Common/ftpsite-ftp-vip,10.113.63.125,21,GREEN,ENABLED,/Common/ftpsite-ftp-pool,GREEN,ROUND ROBIN,/Common/ftpsite-tcp-monitor,10.113.63.95,2192,UP,ENABLED,
SC9,sc9-prod-stage-dmz-2,10.113.0.82,10.113.0.83,10.113.0.82,/Common/ftpsite-int-ftp-vip,10.113.63.129,21,GREEN,ENABLED,/Common/ftpsite-ftp-pool,GREEN,ROUND ROBIN,/Common/ftpsite-tcp-monitor,10.113.63.95,2192,UP,ENABLED,/Common/tcp_stat_log_ftpsite
SC9,sc9-prod-stage-dmz-2,10.113.0.82,10.113.0.83,10.113.0.82,/Common/ftpsite-static-webserver-ssl-vip,10.113.63.130,443,GREEN,ENABLED,/Common/ftpsite-https-pool,GREEN,ROUND ROBIN,/Common/ftpsite_custom_https,10.113.63.95,8443,UP,ENABLED,
SC9,sc9-prod-stage-dmz-2,10.113.0.82,10.113.0.83,10.113.0.82,/Common/ftpsite-static-webserver-vip,10.113.63.130,80,GREEN,ENABLED,/Common/ftpsite-static-webserver-pool,GREEN,ROUND ROBIN,/Common/http,10.113.63.95,9090,UP,ENABLED,/Common/test
SC9,sc9-prod-stage-dmz-2,10.113.0.82,10.113.0.83,10.113.0.82,/Common/gallery-zimbra-prod-ssl-vip,10.113.63.42,443,GREEN,ENABLED,/Common/gallery-zimbra-prod-pool,GREEN,LEAST CONNECTION_MEMBER,/Common/http,10.113.62.163,80,UP,ENABLED,/Common/insert-X-Forwarded-Proto-https
SC9,sc9-prod-stage-dmz-2,10.113.0.82,10.113.0.83,10.113.0.82,/Common/gallery-zimbra-prod-vip,10.113.63.42,80,GREEN,ENABLED,/Common/gallery-zimbra-prod-pool,GREEN,LEAST CONNECTION_MEMBER,/Common/http,10.113.62.163,80,UP,ENABLED,
SC9,sc9-prod-stage-dmz-2,10.113.0.82,10.113.0.83,10.113.0.82,/Common/gemstone-http-vip,10.113.63.100,80,GREEN,ENABLED,/Common/gemstone-http-pool,GREEN,ROUND ROBIN,/Common/http,10.113.63.97,80,UP,ENABLED,
SC9,sc9-prod-stage-dmz-2,10.113.0.82,10.113.0.83,10.113.0.82,/Common/gemstone-http-vip,10.113.63.100,80,GREEN,ENABLED,/Common/gemstone-http-pool,GREEN,ROUND ROBIN,/Common/http,10.113.63.98,80,UP,ENABLED,
SC9,sc9-prod-stage-dmz-2,10.113.0.82,10.113.0.83,10.113.0.82,/Common/gemstone-ssl-vip,10.113.63.100,443,GREEN,ENABLED,/Common/gemstone-ssl-pool,GREEN,ROUND ROBIN,/Common/tcp,10.113.63.97,443,UP,ENABLED,
SC9,sc9-prod-stage-dmz-2,10.113.0.82,10.113.0.83,10.113.0.82,/Common/gemstone-ssl-vip,10.113.63.100,443,GREEN,ENABLED,/Common/gemstone-ssl-pool,GREEN,ROUND ROBIN,/Common/tcp,10.113.63.98,443,UP,ENABLED,
SC9,sc9-prod-stage-dmz-2,10.113.0.82,10.113.0.83,10.113.0.82,/Common/h-prod-ext-vip,10.113.63.123,80,GREEN,ENABLED,/Common/h-prod-pool,GREEN,ROUND ROBIN,/Common/w-http-monitor,10.113.63.150,80,UP,ENABLED,
SC9,sc9-prod-stage-dmz-2,10.113.0.82,10.113.0.83,10.113.0.82,/Common/h-prod-ext-vip,10.113.63.123,80,GREEN,ENABLED,/Common/h-prod-pool,GREEN,ROUND ROBIN,/Common/w-http-monitor,10.113.63.151,80,UP,ENABLED,
SC9,sc9-prod-stage-dmz-2,10.113.0.82,10.113.0.83,10.113.0.82,/Common/h-prod-int-vip,10.113.63.149,80,GREEN,ENABLED,/Common/h-prod-pool,GREEN,ROUND ROBIN,/Common/w-http-monitor,10.113.63.150,80,UP,ENABLED,
SC9,sc9-prod-stage-dmz-2,10.113.0.82,10.113.0.83,10.113.0.82,/Common/h-prod-int-vip,10.113.63.149,80,GREEN,ENABLED,/Common/h-prod-pool,GREEN,ROUND ROBIN,/Common/w-http-monitor,10.113.63.151,80,UP,ENABLED,
